INPUT_FILE_NAME,MR,NESW,DATETIME,GP,RNC,ManagedElement,ENodeBFunction,EUtranCellFDD,UtranFreqRelation,UtranCellRelation,PMHOEXEATT,PMHOEXEATTCSFB,PMHOEXEATTSRVCC,PMHOEXESUCC,PMHOEXESUCCCSFB,PMHOEXESUCCLB,PMHOEXESUCCSRVCC,PMHOEXESUCCSRVCCLB,PMHOPREPATT,PMHOPREPATTCSFB,PMHOPREPATTLB,PMHOPREPATTSRVCC,PMHOPREPATTSRVCCEXTIAT,PMHOPREPATTSRVCCLB,PMHOPREPSUCC,PMHOPREPSUCCCSFB,PMHOPREPSUCCSRVCC
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_1_L18,10713,2501-2228-1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_3_L26,10713,2501-2228-8667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_1_L26,10737,2501-2228-21457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_1_L26,10762,2501-2228-62189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_2_L18,10762,2501-2228-62187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_1_L26,10713,2501-2228-12187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_1_L18,10762,2501-2228-31997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_3_L26,10713,2501-2228-5287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_3_L26,10762,2501-2228-31999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_3_L26,10737,2501-2228-24719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_3_L18,10713,2501-2228-5288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_1_L18,10737,2501-2228-42188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_2_L18,10737,2501-2228-42187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_3_L18,10737,2501-2228-22388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_1_L26,10713,2501-2228-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_1_L26,10762,25001-2228-31417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_3_L18,10737,2501-2228-22627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_2_L26,10737,2501-2228-42188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_2_L26,10713,25001-2228-1418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_3_L26,10762,2501-2228-34477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_1_L26,10762,2501-2228-30098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_3_L18,10737,2501-2228-21998,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_2_L18,10737,2501-2228-42188,8,0,0,6,0,0,0,0,8,0,0,0,0,0,8,0,0
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_2_L18,10737,25001-2228-21419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_2_L18,10762,2501-2228-34718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_1_L26,10713,2501-2228-1457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_1_L18,10737,2501-2228-42189,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_1_L26,10762,2501-2228-34717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_1_L26,10762,2501-2228-31997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_1_L18,10713,2501-2228-4719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_2_L26,10713,2501-2228-12187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_3_L18,10713,25001-2228-12188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_3_L18,10737,2501-2228-28459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_2_L26,10737,25001-2228-21418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_1_L18,10713,2501-2228-12188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_2_L18,10762,25001-2228-62189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_1_L26,10713,25001-2228-1419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_1_L18,10713,2501-2228-1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_1_L18,10762,25001-2228-31417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_2_L18,10762,2501-2228-34477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_2_L18,10713,2501-2228-689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_3_L18,10713,2501-2228-1999,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_3_L26,10713,2501-2228-12189,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_3_L26,10713,2501-2228-4479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_1_L26,10737,25001-2228-21417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_1_L18,10762,2501-2228-34719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_3_L18,10762,2501-2228-31999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_2_L26,10737,25001-2228-21419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_3_L18,10737,2501-2228-28668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_3_L26,10762,2501-2228-31998,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_3_L18,10713,2501-2228-2627,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_1_L18,10713,25001-2228-1417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_1_L18,10713,2501-2228-4718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_3_L26,10713,2501-2228-1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_3_L18,10713,2501-2228-4477,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_2_L18,10713,2501-2228-4718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_1_L26,10762,2501-2228-34718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_3_L18,10713,2501-2228-12189,9,0,0,9,0,1,0,0,9,0,1,0,0,0,9,0,0
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_2_L18,10713,2501-2228-4719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_3_L26,10737,2501-2228-21998,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_2_L26,10762,25001-2228-31418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_3_L26,10713,2501-2228-12187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_2_L18,10713,2501-2228-12187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERAN3GNDB94_20201218133919_202012181315_1330_0500_RAN_59_BTS_59_01218_ULN_statsfile.bin",,"CXP9024418_6 R80H23",20201218133000,900,"RAN_59",BTS_59_01218_ULN,1,CELL_59_01218_1_L18,10713,2501-2228-4479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
